EUSF00513	S1T1
EUSF00514	S1T1
EUSF00515	S1T1
EUSF00516	S1T1
EUSF00517	S1T1
EUSF00518	S1T1
EUSF00519	S1T1
EUSF00520	S1T1
EUSF00521	S1T1
EUSF00522	S1T1
EUSF00523	S1T1
EUSF00524	S1T1
EUSF00525	S1T1
EUSF00526	S1T1
EUSF00527	S1T2
EUSF00528	S1T4
EUSF00529	S1T2
EUSF00530	S1T2
EUSF00531	S1T2
EUSF00532	S1T2
EUSF00533	S1T2
EUSF00534	S1T2
EUSF00535	S1T2
EUSF00536	S1T3
EUSF00537	S1T3
EUSF00538	S1T3
EUSF00539	S1T3
EUSF00540	S1T3
EUSF00541	S1T3
EUSF00542	S1T3
EUSF00543	S1T3
EUSF00545	S1T3
EUSF00546	S1T3
EUSF00547	S1T3
EUSF00548	S1T3
EUSF00549	S1T3
EUSF00550	S1T3
EUSF00552	S1T3
EUSF00553	S1T3
EUSF00554	S1T3
EUSF00555	S1T3
EUSF00556	S1T3
EUSF00557	S1T3
EUSF00558	S1T4
EUSF00559	S1T4
EUSF00560	S1T4
EUSF00561	S1T4
EUSF00562	S1T4
EUSF00563	S1T4
EUSF00564	S1T4
EUSF00565	S1T4
EUSF00566	S1T4
EUSF00567	S1T4
EUSF00569	S1T4
EUSF00571	S1T4
EUSF00573	S1T4
EUSF00574	S1T4
EUSF00575	S1T5
EUSF00576	S1T5
EUSF00577	S1T5
EUSF00578	S1T5
EUSF00579	S1T5
EUSF00580	S1T5
EUSF00581	S1T5
EUSF00582	S1T5
EUSF00583	S1T5
EUSF00584	S1T5
EUSF00585	S1T5
EUSF00586	S1T5
EUSF00587	S1T5
EUSF00588	S1T5
EUSF00589	S1T5
EUSF00590	S1T5
EUSF00591	S1T5
EUSF00592	S1T5
EUSF00593	S1T5
EUSF00594	S1T5
EUSF00595	S1T5
EUSF00596	S1T5
EUSF00597	S1T5
EUSF00598	S2T1
EUSF00599	S2T1
EUSF00600	S2T1
EUSF00601	S2T1
EUSF00602	S2T1
EUSF00603	S2T1
EUSF00604	S2T1
EUSF00605	S2T1
EUSF00606	S2T1
EUSF00607	S2T1
EUSF00608	S2T1
EUSF00609	S2T1
EUSF00610	S2T1
EUSF00611	S2T1
EUSF00612	S2T1
EUSF00613	S2T1
EUSF00615	S2T1
EUSF00617	S2T2
EUSF00618	S2T2
EUSF00619	S2T2
EUSF00620	S2T2
EUSF00622	S2T2
EUSF00623	S2T2
EUSF00624	S2T2
EUSF00625	S2T2
EUSF00626	S2T2
EUSF00627	S2T2
EUSF00628	S2T2
EUSF00629	S2T2
EUSF00630	S2T3
EUSF00631	S2T3
EUSF00632	S2T3
EUSF00633	S2T4
EUSF00634	S2T4
EUSF00635	S2T4
EUSF00636	S2T4
EUSF00637	S2T4
EUSF00638	S2T4
EUSF00639	S2T4
EUSF00640	S2T4
EUSF00641	S2T4
EUSF00643	S2T4
EUSF00644	S2T4
EUSF00645	S2T4
EUSF00646	S2T4
EUSF00647	S2T4
EUSF00648	S2T4
EUSF00649	S2T4
EUSF00650	S2T4
EUSF00651	S2T4
EUSF00652	S2T4
EUSF00653	S2T4
EUSF00654	S2T4
EUSF00655	S2T4
EUSF00656	S2T4
EUSF00657	S2T4
EUSF00659	S2T4
EUSF00660	S2T4
EUSF00661	S2T5
EUSF00662	S2T5
EUSF00663	S2T5
EUSF00664	S2T5
EUSF00665	S2T5
EUSF00666	S2T5
EUSF00667	S2T5
EUSF00668	S2T5
EUSF00669	S2T5
EUSF00670	S3T1
EUSF00671	S3T1
EUSF00672	S3T1
EUSF00673	S3T1
EUSF00674	S3T1
EUSF00675	S3T1
EUSF00676	S3T1
EUSF00677	S3T1
EUSF00678	S3T1
EUSF00679	S3T1
EUSF00680	S3T1
EUSF00681	S3T1
EUSF00682	S3T1
EUSF00683	S3T1
EUSF00684	S3T1
EUSF00686	S3T1
EUSF00687	S3T1
EUSF00688	S3T1
EUSF00689	S3T1
EUSF00690	S3T1
EUSF00691	S3T1
EUSF00692	S3T1
EUSF00693	S3T1
EUSF00694	S3T1
EUSF00695	S3T1
EUSF00696	S3T1
EUSF00697	S3T1
EUSF00698	S3T1
EUSF00700	S3T1
EUSF00701	S3T1
EUSF00702	S3T1
EUSF00703	S3T1
EUSF00704	S3T1
EUSF00705	S3T1
EUSF00706	S3T1
EUSF00707	S3T1
EUSF00708	S3T1
EUSF00709	S3T1
EUSF00710	S3T1
EUSF00711	S3T1
EUSF00712	S3T1
EUSF00713	S3T1
EUSF00714	S3T1
EUSF00715	S3T1
EUSF00717	S3T1
EUSF00718	S3T1
EUSF00719	S3T1
EUSF00720	S3T1
EUSF00721	S3T1
EUSF00722	S3T1
EUSF00723	S3T1
EUSF00724	S3T1
EUSF00725	S3T1
EUSF00726	S3T1
EUSF00727	S3T1
EUSF00728	S3T1
EUSF00729	S3T1
EUSF00730	S3T1
EUSF00731	S3T2
EUSF00732	S3T2
EUSF00733	S3T2
EUSF00734	S3T2
EUSF00736	S3T2
EUSF00737	S3T2
EUSF00738	S3T2
EUSF00739	S3T2
EUSF00740	S3T2
EUSF00741	S3T2
EUSF00742	S3T2
EUSF00743	S3T2
EUSF00745	S3T2
EUSF00746	S3T2
EUSF00747	S3T2
EUSF00748	S3T2
EUSF00749	S3T2
EUSF00750	S3T2
EUSF00751	S3T2
EUSF00752	S3T2
EUSF00753	S3T2
EUSF00754	S3T2
EUSF00755	S3T2
EUSF00756	S3T2
EUSF00758	S3T2
EUSF00759	S3T2
EUSF00760	S3T2
EUSF00761	S3T2
EUSF00762	S3T2
EUSF00763	S3T2
EUSF00764	S3T2
EUSF00765	S3T2
EUSF00766	S3T2
EUSF00767	S3T2
EUSF00768	S3T2
EUSF00769	S3T2
EUSF00770	S3T2
EUSF00771	S3T2
EUSF00773	S3T2
EUSF00774	S3T2
EUSF00775	S3T2
EUSF00776	S3T2
EUSF00777	S3T2
EUSF00778	S3T2
EUSF00779	S3T2
EUSF00781	S3T2
EUSF00782	S3T3
EUSF00783	S3T3
EUSF00784	S3T3
EUSF00785	S3T3
EUSF00786	S3T3
EUSF00787	S3T3
EUSF00788	S3T3
EUSF00789	S3T3
EUSF00790	S3T3
EUSF00791	S3T3
EUSF00792	S3T3
EUSF00793	S3T3
EUSF00796	S3T4
EUSF00797	S3T4
EUSF00799	S3T4
EUSF00800	S3T4
EUSF00801	S3T4
EUSF00802	S3T4
EUSF00803	S3T4
EUSF00804	S3T4
EUSF00805	S3T4
EUSF00806	S3T4
EUSF00807	S3T5
EUSF00808	S3T4
EUSF00809	S3T4
EUSF00810	S3T5
EUSF00811	S3T4
EUSF00812	S3T4
EUSF00814	S3T4
EUSF00815	S3T4
EUSF00816	S3T4
EUSF00817	S3T4
EUSF00818	S3T4
EUSF00819	S3T4
EUSF00820	S3T4
EUSF00821	S3T4
EUSF00822	S3T4
EUSF00823	S3T5
EUSF00824	S3T4
EUSF00825	S3T4
EUSF00827	S3T4
EUSF00828	S3T4
EUSF00829	S3T4
EUSF00830	S3T4
EUSF00831	S3T4
EUSF00832	S3T4
EUSF00833	S3T4
EUSF00834	S3T4
EUSF00835	S3T4
EUSF00836	S3T4
EUSF00838	S3T4
EUSF00839	S3T5
EUSF00840	S3T5
EUSF00841	S3T5
EUSF00842	S3T5
EUSF00843	S3T5
EUSF00844	S3T5
EUSF00845	S3T5
EUSF00846	S3T5
EUSF00847	S3T5
EUSF00848	S3T5
EUSF00850	S3T5
EUSF00851	S3T5
EUSF00852	S3T5
EUSF00853	S3T5
EUSF00854	S3T5
EUSF00856	S3T5
EUSF00857	S3T5
EUSF00859	S3T5
EUSF00860	S3T5
EUSF00861	S3T5
EUSF00862	S3T5
EUSF00863	S3T5
EUSF00864	S3T5
EUSF00865	S3T5
EUSF00866	S3T5
EUSF00867	S3T5
EUSF00868	S3T5
EUSF00869	S3T5
EUSF00870	S3T5
EUSF00871	S3T5
EUSF00872	S3T5
EUSF00874	S3T5
EUSF00875	S3T5
EUSF00876	S3T5
EUSF00877	S3T5
EUSF00878	S3T5
EUSF00879	S3T5
EUSF00880	S3T5
EUSF00881	S3T5
EUSF00882	S3T5
EUSF00883	S3T5
EUSF00885	S3T5
