ID_Culture_event,IDf_Plant_experimental_treatment,IDf_Culture,IDf_Personnel,Date,Time,Label_ID,Status,Morphology,Culture_diameter_cm,Image_path,Data_path,Notes,z_RecordCreationTimestamp,z_RecordModificationTimestamp,z_RecordCreationAccount,z_RecordModificationAccount
,,,Emma,2017-03-31,12:15,ZUSF00048,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00049,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00050,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00051,ok,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00052,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00053,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00054,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00055,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00056,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00057,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00058,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00059,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00060,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00061,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00062,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00063,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00064,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00065,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00066,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00067,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00068,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00069,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00070,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00071,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00072,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00073,ok,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00074,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00075,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00076,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00077,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00078,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00079,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00080,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00081,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00082,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00083,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00084,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00085,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00086,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00087,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00088,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00089,bacterial ?,,,,,,,,,
,,,Emma,2017-03-31,12:15,ZUSF00090,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00091,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00092,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00093,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00094,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00095,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00096,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00097,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00098,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00099,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00100,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00101,bacterial ?,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00102,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00103,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00104,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00105,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00106,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00107,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00108,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00109,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00110,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00111,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00112,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00113,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00114,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00115,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00116,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00117,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00118,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00119,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00120,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00121,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00122,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00123,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00124,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00125,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00126,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00127,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00128,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00129,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:20,ZUSF00130,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00131,no growh,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00132,mixed,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00133,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00134,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00135,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00136,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00137,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00138,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00139,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00140,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00141,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00142,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00143,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00144,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00145,bacterial ?,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00146,bacterial,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00147,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00148,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00149,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00150,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00151,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00152,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00153,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00154,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00155,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00156,no growth,,,,,,,,,
,,,Emma,2017-03-31,12:27,ZUSF00157,no growth,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00158,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00159,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00160,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00161,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00162,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00163,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00164,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00165,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00166,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00167,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00168,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00169,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00170,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00171,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00172,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00173,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00174,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00175,mixed,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00176,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00177,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00178,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00179,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00180,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00181,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00182,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00183,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00184,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00185,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00186,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00187,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00188,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00189,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00190,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00191,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00192,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00193,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00194,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00195,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00196,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00197,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00198,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00199,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00200,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00201,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00202,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00203,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00204,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00205,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00206,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00207,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00208,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00209,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00210,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00211,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00212,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00213,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00214,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00215,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00216,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00217,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00218,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00219,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00220,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00221,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00222,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00223,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00224,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00225,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00226,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00227,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00228,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00229,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00230,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00231,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00232,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00233,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00234,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00235,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00236,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00237,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00238,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00239,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00240,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00241,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00242,mixed,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00243,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00244,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00245,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00246,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00247,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00248,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00249,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00250,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00251,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00252,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00253,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00254,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00255,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00256,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00257,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00258,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00259,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00260,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00261,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00262,mixed,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00263,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00264,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00265,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00266,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00267,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00268,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00269,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00270,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00271,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00272,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00273,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00274,ok,,,,,,,,,
,,,Emma,2017-06-06,13:38,ZUSF00275,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00276,mixed,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00277,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00278,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00279,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00280,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00281,ok,,,,,,,,,
,,,Emma,2017-06-06,13:40,ZUSF00282,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00283,mixed,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00284,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00285,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00286,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00287,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00288,ok,,,,,,,,,
,,,Emma,2017-06-06,12:00,ZUSF00289,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00290,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00291,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00292,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00293,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00294,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00295,ok,,,,,,,,,
,,,Emma,2017-06-06,13:30,ZUSF00296,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00297,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00298,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00299,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00300,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00301,ok ?,,,,,mixed?,,,,
,,,Emma,2017-06-06,13:36,ZUSF00302,ok,,,,,,,,,
,,,Emma,2017-06-06,13:36,ZUSF00303,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00304,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00305,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00306,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00307,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00308,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00309,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00310,ok,,,,,,,,,
,,,Emma,2017-06-06,13:11,ZUSF00311,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00312,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00313,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00314,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00315,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00316,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00317,ok,,,,,,,,,
,,,Emma,2017-06-06,13:17,ZUSF00318,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00319,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00320,ok ?,,,,,mixed?,,,,
,,,Emma,2017-06-06,13:50,ZUSF00321,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00322,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00323,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00324,ok,,,,,,,,,
,,,Emma,2017-06-06,13:50,ZUSF00325,no growth,,,,,,,,,
,,,,,,ZUSF00326,,,,,,,,,,
,,,,,,ZUSF00327,,,,,,,,,,
,,,,,,ZUSF00328,,,,,,,,,,
,,,,,,ZUSF00329,,,,,,,,,,
,,,,,,ZUSF00330,,,,,,,,,,
,,,,,,ZUSF00331,,,,,,,,,,
,,,,,,ZUSF00332,,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00333,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00334,no growth,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00335,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00336,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00337,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00338,ok,,,,,,,,,
,,,Emma,2017-06-06,13:27,ZUSF00339,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00340,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00341,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00342,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00343,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00344,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00345,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00346,ok,,,,,,,,,
,,,Emma,2017-06-06,13:23,ZUSF00347,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00348,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00349,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00350,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00351,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00352,ok,,,,,,,,,
,,,Emma,2017-06-06,13:20,ZUSF00353,ok ?,,,,,mixed?,,,,
,,,Emma,2017-06-06,13:20,ZUSF00354,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00355,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00356,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00357,mixed,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00358,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00359,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00360,ok,,,,,,,,,
,,,Emma,2017-06-06,13:03,ZUSF00361,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00362,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00363,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00364,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00365,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00366,ok,,,,,,,,,
,,,Emma,2017-06-06,12:55,ZUSF00367,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00368,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00369,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00370,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00371,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00372,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00373,ok,,,,,,,,,
,,,Emma,2017-06-06,12:10,ZUSF00374,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00375,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00376,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00377,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00378,ok,,,,,,,,,
,,,Emma,2017-06-06,1:06,ZUSF00379,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00380,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00381,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00382,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00383,ok,,,,,,,,,
,,,Emma,2017-06-06,12:58,ZUSF00384,ok,,,,,,,,,
,,,,,,ZUSF00385,,,,,,,,,,
,,,,,,ZUSF00386,,,,,,,,,,
,,,,,,ZUSF00387,,,,,,,,,,
,,,,,,ZUSF00388,,,,,,,,,,
,,,,,,ZUSF00389,,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00390,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00391,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00392,ok,,,,,,,,,
,,,Emma,2017-06-06,12:45,ZUSF00393,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00394,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00395,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00396,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00397,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00398,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00399,ok,,,,,,,,,
,,,Emma,2017-06-06,12:20,ZUSF00400,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00401,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00402,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00403,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00404,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00405,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00406,ok,,,,,,,,,
,,,Emma,2017-06-06,12:31,ZUSF00407,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00408,ok ?,,,,,bacterial?,,,,
,,,Emma,2017-06-06,12:48,ZUSF00409,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00410,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00411,ok,,,,,,,,,
,,,Emma,2017-06-06,12:48,ZUSF00412,ok,,,,,,,,,
